{'评论时间': '2024-02-06 18:59:08', 'IP属地': '河南', '评论内容': '隔着千万里下了一场雨，然后黑到了千里之外的河南，还有数千里之外的东北，我找了一个相同点，奥原来是我们火了有人急了'}
{'评论时间': '2024-02-06 13:30:44', 'IP属地': '广东', '评论内容': '温暖自在人间，看的我热泪盈眶，给湖北人民点赞'}
{'评论时间': '2024-02-06 21:50:58', 'IP属地': '广西', '评论内容': '高铁都出动老祖宗了，你一个破电车还能扛'}
{'评论时间': '2024-02-06 09:26:17', 'IP属地': '四川', '评论内容': '这是天灾天灾，不允许你们骂鄂鄂，他们也尽了好大努力，好多工作人员这些天平均睡眠时间不超四小时'}
{'评论时间': '2024-02-06 22:30:10', 'IP属地': '广东', '评论内容': '给湖北大大的'}
{'评论时间': '2024-02-06 19:06:38', 'IP属地': '江西', '评论内容': '江西看到了加油'}
{'评论时间': '2024-02-06 07:25:05', 'IP属地': '广东', '评论内容': '湖北加油  加油 湖北  '}
{'评论时间': '2024-02-06 17:48:42', 'IP属地': '湖北', '评论内容': '你确定是打雪仗而不是打仗？'}
{'评论时间': '2024-02-06 23:06:22', 'IP属地': '湖南', '评论内容': '我们湖南也是一样'}
{'评论时间': '2024-02-06 07:47:58', 'IP属地': '湖北', '评论内容': '湖北成冰糖葫芦'}
{'评论时间': '2024-02-06 19:19:37', 'IP属地': '江西', '评论内容': '湖北对得起全国人民'}
{'评论时间': '2024-02-06 07:41:05', 'IP属地': '湖南', '评论内容': '这放北方应该叫“冰轱辘”吧，突然发现一个问题就是最近那些问南方有没雪啊，没有暖气的提问貌似没有出现了'}
{'评论时间': '2024-02-06 13:56:05', 'IP属地': '湖南', '评论内容': '不准骂湖南和湖北，我们也不想有天灾'}
{'评论时间': '2024-02-06 15:14:26', 'IP属地': '广东', '评论内容': '我见到电车夏天堵车又不敢开空调然后开车窗'}
{'评论时间': '2024-02-06 16:33:38', 'IP属地': '湖北', '评论内容': '感谢为我们湖北发声'}
{'评论时间': '2024-02-06 23:49:23', 'IP属地': '湖北', '评论内容': '感谢你为湖北发声，给那些无知的喷子们上上课'}
{'评论时间': '2024-02-06 21:01:45', 'IP属地': '湖北', '评论内容': '武汉加油'}
{'评论时间': '2024-02-06 21:12:22', 'IP属地': '贵州', '评论内容': '保险公司就怕过年'}
{'评论时间': '2024-02-06 02:02:28', 'IP属地': '湖北', '评论内容': '风雪无情  湖北有爱'}
{'评论时间': '2024-02-06 13:31:51', 'IP属地': '广东', '评论内容': '南方人弱弱的问一句：北方人洗手间也是供暖吗？'}
{'评论时间': '2024-02-06 20:43:45', 'IP属地': '湖北', '评论内容': '湖北人真的太不容易了。大家不要被有心人带节奏！2019疫情都没把湖北人打垮！2024年的冻雨也不会打垮我们！请给我们一点时间。同胞们！'}
{'评论时间': '2024-02-06 07:26:45', 'IP属地': '江西', '评论内容': '08年南方冻雨，广东福建几十万人在火车站被劝回，还有高速上不少人送命了。'}
{'评论时间': '2024-02-06 19:05:49', 'IP属地': '湖北', '评论内容': '明天我老家就要吃年夜饭了，可是因为冻雨回不去了'}
{'评论时间': '2024-02-06 23:36:51', 'IP属地': '湖北', '评论内容': '我是湖北人为湖北而骄傲'}
{'评论时间': '2024-02-06 20:21:33', 'IP属地': '重庆', '评论内容': '大家动动小指头点赞去'}
{'评论时间': '2024-02-06 19:42:27', 'IP属地': '河南', '评论内容': '河南也是冻雨  河南这次在高速清雪是100分  全国人民都是考官  为我们大河南点赞'}
{'评论时间': '2024-02-06 20:52:30', 'IP属地': '湖北', '评论内容': '小姐姐你这不是打雪仗，是叨人吧！'}
{'评论时间': '2024-02-06 14:48:58', 'IP属地': '辽宁', '评论内容': '岁数大了，看着火车跑都哇哇流泪'}
{'评论时间': '2024-02-06 18:14:45', 'IP属地': '湖北', '评论内容': '感谢莎士比亚老师的慷慨发声！'}
{'评论时间': '2024-02-06 17:59:36', 'IP属地': '广东', '评论内容': '这要收多少高速费了。停着不走'}
{'评论时间': '2024-02-06 10:41:10', 'IP属地': '湖北', '评论内容': '身为一名湖北人，看到评论区很感动'}
{'评论时间': '2024-02-06 18:41:05', 'IP属地': '湖南', '评论内容': '我在湖南，为湖北加油'}
{'评论时间': '2024-02-06 09:52:28', 'IP属地': '广东', '评论内容': '给湖北人点赞'}
{'评论时间': '2024-02-06 20:43:17', 'IP属地': '湖北', '评论内容': '河南的敢来打雪仗吗？直接给你干到ICU'}
{'评论时间': '2024-02-06 20:37:53', 'IP属地': '湖北', '评论内容': '我想知道视频到哪了'}
{'评论时间': '2024-02-06 14:25:06', 'IP属地': '山东', '评论内容': '北方那天早上不是这样嘛。我们车玻璃上就档个窗帘'}
{'评论时间': '2024-02-06 05:41:18', 'IP属地': '广东', '评论内容': '我也是湖北的，谢谢理解'}
{'评论时间': '2024-02-06 14:14:36', 'IP属地': '广东', '评论内容': '我们大湖北太给力了'}
{'评论时间': '2024-02-06 16:17:42', 'IP属地': '广东', '评论内容': '感谢您为湖北发声！湖北人已经被喷的伤了心，天气问题怪湖北人，太难了'}
{'评论时间': '2024-02-06 21:45:22', 'IP属地': '河南', '评论内容': '这下保险公司也发财了'}
{'评论时间': '2024-02-06 01:34:41', 'IP属地': '湖南', '评论内容': '真的是感谢这些默默奉献的铁路抢险的工人们。'}
{'评论时间': '2024-02-06 23:08:07', 'IP属地': '湖北', '评论内容': '本地人不经常出远门而且在电车跟油车之间纠结的就直接买电车，对电车不感冒的就不用说了直接油车，电车跟油车比惟一的优点就是不烧油'}
{'评论时间': '2024-02-06 17:36:42', 'IP属地': '四川', '评论内容': '我看到这条视频落泪了'}
{'评论时间': '2024-02-06 10:24:23', 'IP属地': '重庆', '评论内容': '实话实说，公安县路段4号早上我也收到村名送开水，确实很感谢'}
{'评论时间': '2024-02-06 17:52:24', 'IP属地': '黑龙江', '评论内容': '哈尔滨看到了，我们也遇见过，真的很难，也被湖北人感动到了'}
{'评论时间': '2024-02-06 22:56:13', 'IP属地': '河南', '评论内容': '河南看到了，我们都是一家人。湖北加油，湖北必胜！'}
{'评论时间': '2024-02-06 21:49:17', 'IP属地': '湖南', '评论内容': '电车省油，还是买电车吧'}
{'评论时间': '2024-02-06 23:29:56', 'IP属地': '辽宁', '评论内容': '电车省油'}
{'评论时间': '2024-02-06 10:46:50', 'IP属地': '湖北', '评论内容': '大伙都在高速上被困着'}
{'评论时间': '2024-02-06 01:32:04', 'IP属地': '浙江', '评论内容': '湖北的家人们不用给那些人费力解释，我一个浙江的都听明白了，这真的是天灾'}
{'评论时间': '2024-02-06 23:24:43', 'IP属地': '浙江', '评论内容': '这是湖北的土特产几年才出的特产'}
{'评论时间': '2024-02-06 01:28:30', 'IP属地': '湖北', '评论内容': '湖北这天气是真的离谱虽然已经呆了18年但还是觉得蛋疼'}
{'评论时间': '2024-02-06 14:30:06', 'IP属地': '辽宁', '评论内容': '见过拖车的 没见过拖高铁的'}
{'评论时间': '2024-02-06 12:14:18', 'IP属地': '江西', '评论内容': '骂湖北的一律按汉奸处理'}
{'评论时间': '2024-02-06 12:59:10', 'IP属地': '广东', '评论内容': '请大家多点理解湖北的困难'}
{'评论时间': '2024-02-06 20:53:07', 'IP属地': '湖北', '评论内容': '视频出省了么'}
{'评论时间': '2024-02-06 17:08:07', 'IP属地': '湖南', '评论内容': '怎么突然想起疫情那年好像也是湖北开始'}
{'评论时间': '2024-02-06 16:11:44', 'IP属地': '浙江', '评论内容': '其实气象预报一号前已经预告有暴雪 出远门或回老家的带个车载冲电加热水杯 油车后备厢放个油桶 电车车顶在放块电池'}
{'评论时间': '2024-02-06 05:23:19', 'IP属地': '湖北', '评论内容': '湖北高速就是问题多，要多找原因'}
{'评论时间': '2024-02-06 18:46:09', 'IP属地': '浙江', '评论内容': '明年二手车市场会不会有很多二手电车？'}
{'评论时间': '2024-02-06 10:48:50', 'IP属地': '广东', '评论内容': '每次都是湖北'}
{'评论时间': '2024-02-06 00:46:07', 'IP属地': '四川', '评论内容': '武汉不容易'}
{'评论时间': '2024-02-06 08:19:23', 'IP属地': '河南', '评论内容': '以中国人的性子，下回这样的天气发生之前，复兴号，应该不会再麻烦老祖了吧'}
{'评论时间': '2024-02-06 16:32:07', 'IP属地': '江苏', '评论内容': '这天气汽车只能趴窝了，今年湖北的天气特别晴朗，没有雾霾，因为没有汽车尾气'}
{'评论时间': '2024-02-06 13:45:53', 'IP属地': '广东', '评论内容': '高铁：说蒸汽机的，那是老祖，这是我爸'}
{'评论时间': '2024-02-06 22:29:32', 'IP属地': '陕西', '评论内容': '我的快递都停在湖北了'}
{'评论时间': '2024-02-06 21:03:37', 'IP属地': '湖南', '评论内容': '来湖南湖北打雪仗吗？打得你脑壳起包的那种'}
{'评论时间': '2024-02-06 10:31:03', 'IP属地': '湖北', '评论内容': '这是哪里？武汉天地吗'}
{'评论时间': '2024-02-06 10:11:36', 'IP属地': '辽宁', '评论内容': '北方为什么见不着，常见啊'}
{'评论时间': '2024-02-06 21:00:03', 'IP属地': '福建', '评论内容': '别犟了冻雨和雨夹雪我来解答'}
{'评论时间': '2024-02-06 19:38:41', 'IP属地': '湖北', '评论内容': '赶紧铲冰去啊！撒盐啊！赶紧的不然骂你嗷'}
{'评论时间': '2024-02-06 08:18:33', 'IP属地': '湖北', '评论内容': '我们在武汉堵了一天两夜了，没见有人来问问'}
{'评论时间': '2024-02-06 02:09:18', 'IP属地': '湖南', '评论内容': '湘湘鄂鄂，一起加油叭，记住化雪的时候不要在房檐下建筑物边缘哦'}
{'评论时间': '2024-02-06 00:51:38', 'IP属地': '湖南', '评论内容': '湖南也是冻雨 我老家的电线好像都断了 反正我奶说电视看不了了 也没网络了'}
{'评论时间': '2024-02-06 01:40:20', 'IP属地': '广东', '评论内容': '我是湖北的，只是寒假过来打工，知道家那边下冻雨真的很心痛'}
{'评论时间': '2024-02-06 07:19:38', 'IP属地': '天津', '评论内容': '希望大家都不要多吃多占，给那些前不着村后不着店的人也能留一口'}
{'评论时间': '2024-02-06 20:50:32', 'IP属地': '广西', '评论内容': '湖南也是这样，我姑姑他们都不能回家过年'}
{'评论时间': '2024-02-06 20:13:25', 'IP属地': '重庆', '评论内容': '你们湖北人太有钱了，菜叶都贴上钢化膜'}
{'评论时间': '2024-02-06 22:05:02', 'IP属地': '河南', '评论内容': '这就是电车的好处'}
{'评论时间': '2024-02-06 21:42:43', 'IP属地': '吉林', '评论内容': '电车行，省钱，你省钱就得考虑遭罪'}
{'评论时间': '2024-02-06 09:05:47', 'IP属地': '湖北', '评论内容': '听说湖北人免费送水和泡面，08年有幸遇到过一次大雪，赌在福建了，老乡送来泡面50元。'}
{'评论时间': '2024-02-06 16:59:56', 'IP属地': '上海', '评论内容': '疫情骂湖北，现在冻雨又骂湖北，我们大湖北没有赢过一次网络暴力，但更没输过一次民族仗义'}
{'评论时间': '2024-02-06 17:27:27', 'IP属地': '湖南', '评论内容': '我的老表没错'}
{'评论时间': '2024-02-06 17:06:51', 'IP属地': '河南', '评论内容': '刚在上一个视频看到的一个评论，这个评论很正常啊我觉得，这网友却被下面回复的喷的'}
{'评论时间': '2024-02-06 20:08:02', 'IP属地': '湖北', '评论内容': '堵在湖北高速了，南方小土豆第一次看到这么大的雪'}
{'评论时间': '2024-02-06 16:35:00', 'IP属地': '湖北', '评论内容': '冻雨比雪可怕，网络喷子比冻雨更可怕无知'}
{'评论时间': '2024-02-06 09:58:43', 'IP属地': '河南', '评论内容': '加油'}
{'评论时间': '2024-02-06 20:18:09', 'IP属地': '内蒙古', '评论内容': '好神奇！说冷吧，可这是南方才有！说热吧，滴雨成冰'}
{'评论时间': '2024-02-06 00:45:47', 'IP属地': '河南', '评论内容': '河南小市民愿回鄂的家人平安到家，愿工作人员平安顺利，愿恶劣的天气早日好转，愿大家开开心心平平安安过大年'}
{'评论时间': '2024-02-06 15:17:42', 'IP属地': '四川', '评论内容': '然后保险公司以自然灾害拒赔'}
{'评论时间': '2024-02-06 00:14:18', 'IP属地': '重庆', '评论内容': '不知道是不是信息茧房，我没刷到过骂湖北的'}
{'评论时间': '2024-02-06 18:12:19', 'IP属地': '吉林', '评论内容': '湖北'}
{'评论时间': '2024-02-06 22:27:39', 'IP属地': '山东', '评论内容': '北方这种情况就是处理晚了造成的'}
{'评论时间': '2024-02-06 17:54:10', 'IP属地': '山东', '评论内容': '作为一个山东人，为湖北发声，希望大家理解一点，湖北不经常下雪，铲雪车少很正常，这次湖北下的是冻雨，和河南的雪不一样，雪好处理，冻雨难处理，希望大家理解。希望湖北给我发个媳妇'}
{'评论时间': '2024-02-06 18:45:04', 'IP属地': '河北', '评论内容': '辛苦啦！'}
{'评论时间': '2024-02-06 21:07:08', 'IP属地': '江苏', '评论内容': '别犟了，跑长途还得是油车'}
{'评论时间': '2024-02-06 18:38:09', 'IP属地': '湖北', '评论内容': '湖北已经被喷麻木了，湖南有点心理准备'}
{'评论时间': '2024-02-06 23:40:29', 'IP属地': '湖北', '评论内容': '感觉这几年我们的武汉可能跟人一样，运势不太好，又是疫情又是天灾，天天被骂'}
{'评论时间': '2024-02-06 19:20:29', 'IP属地': '山西', '评论内容': '我在山西，湖北加油'}
{'评论时间': '2024-02-06 16:49:29', 'IP属地': '湖南', '评论内容': '都是中国人 有个健康的大家庭 小家庭才会好'}
{'评论时间': '2024-02-06 20:34:41', 'IP属地': '贵州', '评论内容': '电车好香'}
{'评论时间': '2024-02-06 16:37:46', 'IP属地': '湖北', '评论内容': '而且工作人员也是要回家过节的呀'}
{'评论时间': '2024-02-06 16:06:04', 'IP属地': '四川', '评论内容': '为湖北人民加油'}
{'评论时间': '2024-02-06 19:10:35', 'IP属地': '湖北', '评论内容': '作为湖北人，感谢一莎的仗义执言，湖北今年太难了'}
{'评论时间': '2024-02-06 11:16:21', 'IP属地': '湖北', '评论内容': '其实骂湖北的他们懂这是天灾，只怪被坏人带着节奏走，我也不还嘴，我只希望得到湘湘跟赣赣的安慰'}
{'评论时间': '2024-02-06 23:03:18', 'IP属地': '湖南', '评论内容': '湖南也是'}
{'评论时间': '2024-02-06 20:52:53', 'IP属地': '山西', '评论内容': '湖北加油'}
{'评论时间': '2024-02-06 01:17:54', 'IP属地': '上海', '评论内容': '喷子就不要再喷了，有那精力去清理路面！天灾面前常常会出现意想不到的事情！'}
{'评论时间': '2024-02-06 17:59:18', 'IP属地': '吉林', '评论内容': '中国必胜'}
{'评论时间': '2024-02-06 08:21:05', 'IP属地': '湖北', '评论内容': '20年的疫情 24年的冻雨'}
{'评论时间': '2024-02-06 17:37:29', 'IP属地': '山东', '评论内容': '疫情都扛过来了，这点事算啥，湖北加油'}
{'评论时间': '2024-02-06 00:00:00', 'IP属地': '湖北', '评论内容': '感谢湖北的父老乡亲兄弟姐妹送的温暖！为你们点赞'}
{'评论时间': '2024-02-06 19:29:26', 'IP属地': '湖北', '评论内容': '为什么不撒盐，边下边铲'}
{'评论时间': '2024-02-06 14:23:41', 'IP属地': '江苏', '评论内容': '关键时刻还得油车'}
{'评论时间': '2024-02-06 13:18:22', 'IP属地': '河南', '评论内容': '你就说省不省油吧'}
{'评论时间': '2024-02-06 12:26:20', 'IP属地': '湖北', '评论内容': '抖音上，有人吐槽，疫情那一年被武汉困住三个月，如今又被湖北冻雨下雪困住几天，四年被湖北困住两次！'}
{'评论时间': '2024-02-06 01:04:06', 'IP属地': '湖北', '评论内容': '武汉到仙桃 100公里跑了八个小时才到家'}
{'评论时间': '2024-02-06 22:04:39', 'IP属地': '广东', '评论内容': '咁大个人第一次听到“冻雨” 原来“冻雨”咁可怕'}
{'评论时间': '2024-02-06 03:52:15', 'IP属地': '山东', '评论内容': '作为一个山东人，为湖北发声，希望大家理解一点，湖北不经常下雪，铲雪车少很正常，这次湖北下的是冻雨，和河南的雪不一样，雪好处理，冻雨难处理，希望大家理解。希望湖北给我发个媳妇'}
{'评论时间': '2024-02-06 23:49:08', 'IP属地': '湖北', '评论内容': '河南人要说你们没有及时清理，要象他们那样随时清理，现在河南人喷完湖北又该喷湖南了！这一次看他们那个得瑟样'}
{'评论时间': '2024-02-06 01:13:53', 'IP属地': '内蒙古', '评论内容': '下雪前一天刚从武汉回来'}
{'评论时间': '2024-02-06 22:59:40', 'IP属地': '浙江', '评论内容': '加油啊'}
{'评论时间': '2024-02-06 17:40:24', 'IP属地': '湖北', '评论内容': '只有湖南湖北看得见'}
{'评论时间': '2024-02-06 17:17:00', 'IP属地': '天津', '评论内容': '那么多人在努力，你却在发抖音骂人当喷子'}
{'评论时间': '2024-02-06 12:07:44', 'IP属地': '甘肃', '评论内容': '希望鄂鄂可以渡过难关加油不要理会网络上那些喷子抱抱鄂鄂'}
{'评论时间': '2024-02-06 19:42:48', 'IP属地': '天津', '评论内容': '为什么高铁上的人很安静，而火车上却是叽叽喳喳的，有这样一个高赞的回答，因为高铁坐的是“儿女”，火车坐的是父母，高铁是理想，火车是归途，高铁是中国速度，火车是中国温暖，高铁很快，快的让你记不起邻座的样子，火车很慢，慢到你可以听一个人讲完他的一生，高铁是朝九晚五的奔波，而火车是人间烟火的相逢'}
{'评论时间': '2024-02-06 22:00:45', 'IP属地': '江西', '评论内容': '冻雨这玩意是北方人根本无法想象的东西。我在08年有幸经历过。'}
{'评论时间': '2024-02-06 20:52:26', 'IP属地': '北京', '评论内容': '湖北好样的'}
{'评论时间': '2024-02-06 09:18:17', 'IP属地': '甘肃', '评论内容': '一生都在做阅读理解'}
{'评论时间': '2024-02-06 19:10:20', 'IP属地': '湖北', '评论内容': '河南人没有喷你们吗？它们可把湖北人喷惨了'}
{'评论时间': '2024-02-06 18:34:39', 'IP属地': '河南', '评论内容': '看着好心酸，湖北熬过疫情，又来冻雨加雪，这老百姓农作物又白干了'}
{'评论时间': '2024-02-06 00:44:09', 'IP属地': '湖北', '评论内容': '别说我们湖北人高冷，是你太高调了！恩'}
{'评论时间': '2024-02-06 11:58:32', 'IP属地': '湖南', '评论内容': '湖北加油，湘湘与你一同'}
{'评论时间': '2024-02-06 18:48:55', 'IP属地': '湖北', '评论内容': '武汉又一次默默扛下了所有'}
{'评论时间': '2024-02-06 21:14:02', 'IP属地': '山东', '评论内容': '你这视频底下，喷子们明显就少了很多'}
{'评论时间': '2024-02-06 09:53:06', 'IP属地': '湖南', '评论内容': '湖北老表加油'}
{'评论时间': '2024-02-06 23:10:45', 'IP属地': '浙江', '评论内容': '说到死都是电车省油，你一年能被冰几次'}
{'评论时间': '2024-02-06 09:27:34', 'IP属地': '河南', '评论内容': '湖北人很好呀，湖北河南也是好邻居，但是不要带上河南好嘛，干嘛什么都和河南比'}
{'评论时间': '2024-02-06 21:02:43', 'IP属地': '江苏', '评论内容': '看来就湖北这样，一出湖北界立马变了'}
{'评论时间': '2024-02-06 02:15:00', 'IP属地': '湖北', '评论内容': '汉奸走狗很多。越是在大是大非面前有的人就带节奏。因为731这几天热度下来了有的人为了掩盖731的热度就开始转移注意力开喷湖北，大家要团结理智一点。'}
{'评论时间': '2024-02-06 23:13:58', 'IP属地': '湖北', '评论内容': '终于有人为我们发声了'}
{'评论时间': '2024-02-06 18:59:35', 'IP属地': '河南', '评论内容': '不准骂我老表'}
{'评论时间': '2024-02-06 17:36:43', 'IP属地': '广东', '评论内容': '感谢为湖北发声，我是湖北人我感到骄傲'}
{'评论时间': '2024-02-06 19:31:26', 'IP属地': '湖北', '评论内容': '为湖北了点赞'}
{'评论时间': '2024-02-06 16:42:02', 'IP属地': '湖北', '评论内容': '我不太理解，多少年了，武汉要么不下，要下都是这种硬茬子，又不是第一次了'}
{'评论时间': '2024-02-06 19:37:00', 'IP属地': '江苏', '评论内容': '油车没油，可以其他车里输一点，电车没电可以旁边的车借用吗'}
{'评论时间': '2024-02-06 01:03:38', 'IP属地': '江苏', '评论内容': '下雪没有及时清理，车子再碾压就是一层雪冰了'}
{'评论时间': '2024-02-06 22:20:54', 'IP属地': '湖北', '评论内容': '湘湘加油'}
{'评论时间': '2024-02-06 19:14:03', 'IP属地': '湖北', '评论内容': '都听懂了什么是冻雨吗？你们这些喷子们'}
{'评论时间': '2024-02-06 13:08:35', 'IP属地': '山西', '评论内容': '鄂鄂加油，大家更多的是理解。不要被那些黑子辣偏。湖北省加油哦'}
{'评论时间': '2024-02-06 19:16:44', 'IP属地': '湖南', '评论内容': '喷子:河南就不会这样，到了湖北就这样了'}
{'评论时间': '2024-02-06 20:42:52', 'IP属地': '广西', '评论内容': '还有谁说电车好的'}
{'评论时间': '2024-02-06 11:13:06', 'IP属地': '北京', '评论内容': '湖北对不起的只有他的员工 没有对不起旅客 炸酱面永远支持热干面'}
{'评论时间': '2024-02-06 22:51:31', 'IP属地': '河南', '评论内容': '河南人为湖北加油！我们是一家人'}
{'评论时间': '2024-02-06 23:41:46', 'IP属地': '安徽', '评论内容': '油车没油了还可以找个桶找人送油过来  电车总不能拉个充电桩过来吧 不过这样的情况几年也不一定遇上一次 问题不大'}
{'评论时间': '2024-02-06 19:15:17', 'IP属地': '德国', '评论内容': '让喷子们都集结起来去湖北湖南除冰，看看是他们嘴硬还是冰硬'}
{'评论时间': '2024-02-06 09:06:53', 'IP属地': '湖北', '评论内容': '身为湖北人，我骄傲'}
{'评论时间': '2024-02-06 12:07:32', 'IP属地': '陕西', '评论内容': '中间是怎么衔接的，可以拉动这么长的高铁，螺丝不会拉断吗'}
{'评论时间': '2024-02-06 07:13:17', 'IP属地': '浙江', '评论内容': '东北那旮瘩有这种情况吗'}
{'评论时间': '2024-02-06 20:18:23', 'IP属地': '浙江', '评论内容': '收集100个“加油”'}
{'评论时间': '2024-02-06 15:45:20', 'IP属地': '山东', '评论内容': '你们不许骂湖北的宝宝！谁骂谁买山东煎饼100一张！'}
{'评论时间': '2024-02-06 01:14:00', 'IP属地': '四川', '评论内容': '哎。武汉真心累。好不容易迎来了不戴口罩的一年。结果有下大雪了'}
{'评论时间': '2024-02-06 16:07:28', 'IP属地': '湖南', '评论内容': '某些人这么懂这么会骂会说那就来两湖这边帮我们一起解决冻雨问题吧'}
{'评论时间': '2024-02-06 11:29:44', 'IP属地': '北京', '评论内容': '这题我会：民航局用嘴除冰？民航局知不知道什么叫冻雨？我看看哪个民航局敢喷我们湖北'}
{'评论时间': '2024-02-06 10:41:44', 'IP属地': '湖北', '评论内容': '为我们的湖北人点赞。'}
{'评论时间': '2024-02-06 03:42:25', 'IP属地': '陕西', '评论内容': '有些中国人就是汉jian'}
{'评论时间': '2024-02-06 09:06:22', 'IP属地': '广东', '评论内容': '老天留人，就地过年吧'}
{'评论时间': '2024-02-06 18:59:53', 'IP属地': '广东', '评论内容': '湖北的兄弟辛苦了'}
{'评论时间': '2024-02-06 18:33:05', 'IP属地': '广东', '评论内容': '怎么不撒盐？怎么不提前铲？'}
{'评论时间': '2024-02-06 17:58:52', 'IP属地': '江苏', '评论内容': '买电车就想好，电车就是单城市车，出城的别开电车'}
{'评论时间': '2024-02-06 14:07:16', 'IP属地': '河北', '评论内容': '各行的工作人员都在努力，希望每个人都能平平安安回家'}
{'评论时间': '2024-02-06 18:27:37', 'IP属地': '云南', '评论内容': '保险公司赚钱时什么事儿'}
{'评论时间': '2024-02-06 18:25:24', 'IP属地': '湖北', '评论内容': '湖北铁路为什么要道歉！！明明是天灾！明明他们也在努力！！武汉的冻雨真是比抖音的喷子还难清除'}
{'评论时间': '2024-02-06 12:12:57', 'IP属地': '广西', '评论内容': '每次发生这种事情总有一些人渣在吠我真的很无语，你不是中国人吗服了'}
{'评论时间': '2024-02-06 21:49:54', 'IP属地': '山西', '评论内容': '全国人民都看到了，你们了不起'}
{'评论时间': '2024-02-06 16:02:29', 'IP属地': '山东', '评论内容': '山东和东北都看到了。我落泪了'}
{'评论时间': '2024-02-06 00:06:56', 'IP属地': '河南', '评论内容': '内燃机是爸的话，黄色高铁就是妈'}
{'评论时间': '2024-02-06 18:38:59', 'IP属地': '贵州', '评论内容': '看了评论，湖北最近到底是喷得有多惨'}
{'评论时间': '2024-02-06 17:48:12', 'IP属地': '湖北', '评论内容': '谢谢老师'}
{'评论时间': '2024-02-06 21:31:07', 'IP属地': '湖南', '评论内容': '我们湖南也这样'}
{'评论时间': '2024-02-06 00:30:56', 'IP属地': '广东', '评论内容': '希望大家都能平平安安回家过年'}
{'评论时间': '2024-02-06 05:35:28', 'IP属地': '湖北', '评论内容': '半夜翻评论真难过，带小宝到这个点还没睡，听了一夜外边铲车铲雪敲敲打打的声音，这么冷的天，冰灾啊，距08年雪灾后我们这里年年下雪我都是第一次见到这种情况，不解释看了又气，解释吧人家说你嘴厉害'}
{'评论时间': '2024-02-06 23:12:11', 'IP属地': '湖北', '评论内容': '我要回家'}
{'评论时间': '2024-02-06 12:10:30', 'IP属地': '宁夏', '评论内容': '湖北属于哪里？以前下雪吗'}
{'评论时间': '2024-02-06 18:58:37', 'IP属地': '湖南', '评论内容': '就是些喷子恼火，好多年不见滴冰灾，以为就是点雪花花哦，门口的小孩拿着冰坨子就砸，一砸一个哭'}
{'评论时间': '2024-02-06 22:13:16', 'IP属地': '河南', '评论内容': '打雪仗还是打冰仗你要讲清楚，网上全是说你们下的是冻雨，你要再说下的雪可别怪我造谣你们清理雪不及时导致高速堵车了'}
{'评论时间': '2024-02-06 13:10:02', 'IP属地': '甘肃', '评论内容': '你们有些人在骂一下试试呢  骂什么骂！！这是天灾！！又不是湖北的错'}
{'评论时间': '2024-02-06 20:22:28', 'IP属地': '四川', '评论内容': '各位考虑购买电车的朋友不要信听网上这些人，一年能遇到几次这个极端情况，我们油车车主就是酸你们电车'}
{'评论时间': '2024-02-06 18:04:19', 'IP属地': '河南', '评论内容': '河南看到了'}
{'评论时间': '2024-02-06 22:18:32', 'IP属地': '重庆', '评论内容': '哎，又是疫情发源地，又是大雪冻雨，湖北也挺难的'}
{'评论时间': '2024-02-06 08:42:49', 'IP属地': '湖北', '评论内容': '看到爸爸刚回家给我看同事的照片，大家真的很辛苦，希望这次灾难可以平安度过'}
{'评论时间': '2024-02-06 15:15:23', 'IP属地': '河南', '评论内容': '冰雪无情，人间有爱，湖北人好样的'}
{'评论时间': '2024-02-06 01:13:42', 'IP属地': '云南', '评论内容': '回家的航班都被冻取消了'}
{'评论时间': '2024-02-06 08:15:12', 'IP属地': '河南', '评论内容': '支持湖北人民'}
{'评论时间': '2024-02-06 01:54:10', 'IP属地': '黑龙江', '评论内容': '这绿皮火车就好像是农民，关键时候还得靠他'}
{'评论时间': '2024-02-06 09:12:22', 'IP属地': '湖北', '评论内容': '刚看了《湖北冻雨奇观》，果断听话退票，回家过年安全第一'}
{'评论时间': '2024-02-06 19:55:13', 'IP属地': '河南', '评论内容': '别急别急，已经传到我的大河南了'}
{'评论时间': '2024-02-06 07:55:27', 'IP属地': '湖北', '评论内容': '生为湖北人感到骄傲，为湖北人骄傲'}
{'评论时间': '2024-02-06 03:26:46', 'IP属地': '湖南', '评论内容': '跟那些喷子打的时候带上我 被骂的无语了都'}
{'评论时间': '2024-02-06 09:13:54', 'IP属地': '重庆', '评论内容': '我老公汉口站跑机场机场跑汉口站来来回回，还是走不了，最后坐车到孝感去坐动车，太艰辛了，在武汉滞留了2天'}
{'评论时间': '2024-02-06 18:46:52', 'IP属地': '黑龙江', '评论内容': '湖北威武'}
{'评论时间': '2024-02-06 23:25:22', 'IP属地': '贵州', '评论内容': '实在不知道东北人民是咋开车了'}
{'评论时间': '2024-02-06 20:26:41', 'IP属地': '湖北', '评论内容': '打雪仗吗？有医保的来'}
{'评论时间': '2024-02-06 21:56:09', 'IP属地': '上海', '评论内容': '湖北的朋友，气温回升后一定注意远离建筑物，上面掉下来的冰那才是真正的危险。来自一个被冰溜子砸过的人的提醒'}
{'评论时间': '2024-02-06 20:42:56', 'IP属地': '贵州', '评论内容': '现在已经春天了，咋还在下雪'}
